https://www.ptt.cc/bbs/Gossiping/M.1577942608.A.E63.html,9,"

看這幾個外國人

在香港大樓跑酷

感覺超危險的

他們卻跳的很輕鬆

應該是有研究過路線了吧

不過那個跳躍

感覺一般人沒辦法

要練很久吧

一不小心就死掉了

好危險喔

有沒有八卦

板上有沒有跑酷達人

https://youtu.be/GcKkiRl9_qE
-
Sent from JPTT on my iPhone


",Thu Jan  2 13:23:24 2020,"
[問卦] 跑酷超危險的八卦？
"
https://www.ptt.cc/bbs/Gossiping/M.1577942653.A.88C.html,,"
乳題

三星上將通常都是權威的象徵

台灣最有名的食物之一-三星蔥

這兩個代表性的東西都是三顆星等級的！

三星上將喜歡吃三星蔥嗎？

有卦某


",Thu Jan  2 13:24:11 2020,"
[問卦] 三星上將喜歡吃三星蔥嗎？
"
https://www.ptt.cc/bbs/Gossiping/M.1577942703.A.4E3.html,1,"

複習一下民進黨碾壓勞基法的嘴臉

https://www.youtube.com/watch?v=wWGDlUNQrXQ

https://www.youtube.com/watch?v=rW8WGLhAPaQ

https://www.wealth.com.tw/home/articles/20234

2017年12月提出，2018年1月就通過了

勞工整個被看衰小，民進黨沒共識直接硬碾

到了礦業法就變成要有共識才能過

兩個月時間可以碾過勞基法，四年過不了礦業法跟兩案監督條例

選民不要再給民進黨過半，讓民進黨變成無法擋的怪獸

請政黨票要投民進黨的，把票投給時代力量或是其他小黨

不然小黨照樣在立法院被邊緣化沒有聲音

杜絕一黨獨大，藍綠過半，台灣完蛋


",Thu Jan  2 13:25:01 2020,"
Re: [新聞] 勞動新法上路 桃空職工、美光工會遞狀申告
"
https://www.ptt.cc/bbs/Gossiping/M.1577942721.A.355.html,4,"
肥宅最近有在練跑

後來去運動中心測量inbody的時候

結果左手、右手、左腿、右腿全部是強壯

好像不用再練了！

這樣子我

是不是不能再用肥宅自稱了！


",Thu Jan  2 13:25:19 2020,"
[問卦] inbody測出來四肢強壯還算肥宅嗎？
"
https://www.ptt.cc/bbs/Gossiping/M.1577942736.A.03B.html,18,"
消防局長黃德清證實 參謀總長沈一鳴獲救
https://newtalk.tw/news/view/2020-01-02/348682

新頭殼newtalk | 林昀真 新北市報導 發布 2020.01.02 | 11:02

參謀總長沈一鳴。   圖：張良一/攝（資料照片）

國軍一架黑鷹直升機今天上午墜毀新北市烏來山區，國防部參謀總長沈一鳴也在
機上。根據新北市消防局長黃德清證實，目前沈一鳴獲救，生命跡象穩定。據悉
，是由國防部搜尋人員尋獲，通報消防局人員。

空軍救護隊的黑鷹直升機，今上午8時許在新北烏來山區發生事故，機上總共搭
載參謀總長沈一鳴、總長室少校侍從官黃聖航、作計室少將處長劉孝堂、政戰局
少將副局長于親文、總士官長韓正宏、情次室少將助次洪鴻鈞、後次室中將次長
黃佑民、通次室中將次長曹進平、作計室中校作參官周欣頤、軍聞社新聞官陳映
竹、中校飛行官葉建儀正駕駛、上尉飛行官劉鎮富副駕駛、士官長機工長許鴻彬
。目前剩下于親文和洪鴻君尚未尋獲，其餘均已找到。

國防部表示，這架黑鷹直升機上載有參謀總長沈一鳴、政戰局副局長于親文、國
防部聯六次長曹進平和後次室次長黃祐民等13人在機上，他們在上午7點50分搭
乘UH-60M直升機至宜蘭東澳執行春節慰勉行程，不明原因迫降在新北市烏來山區
。

目前新北市長侯友宜也趕往搜救指揮中心關切搜救進度。總統蔡英文下午將前往
宜蘭，關心黑鷹直升機機上人員。

參謀總長沈一鳴上將等13人於2日上午7時50分搭乘黑鷹直升機（圖為同型機）前
往宜蘭東澳進行春節慰勉，因不明原因迫降新北市烏來山區。圖：張良一/攝


",Thu Jan  2 13:25:34 2020,"
[新聞] 消防局長黃德清證實 參謀總長沈一鳴獲救
"
https://www.ptt.cc/bbs/Gossiping/M.1577942828.A.025.html,10,"
https://i.imgur.com/N81AaCs.jpg

上一篇說1450來護航

說晚上造勢當然不能取消

https://i.imgur.com/Zw953X2.jpg

這一篇說政府想要渲染

你是炫風衝鋒嗎

旋轉跳躍不停歇？


到底是誰在渲染？


",Thu Jan  2 13:27:06 2020,"
Re: [討論] 蔡英文取消競選行程 偕蘇貞昌坐鎮指揮
"
https://www.ptt.cc/bbs/Gossiping/M.1577942871.A.1C2.html,22,"

1.媒體來源:

  三立新聞

2.記者署名

  謝宛真

3.完整新聞標題:

  嘆反滲透法過關是「政黨惡鬥結果」　苦苓籲政黨票投小黨

4.完整新聞內文:

立法院昨（31）日三讀通過的《反滲透法》，被國民黨痛批是「鴨霸惡法」。知名作家苦
苓今（1）日指出，其實反滲透法的通過是「政黨惡鬥的結果」，他細列出國民黨從去年5
月開始擺爛不理，到現在強烈抗議的種種作為，認為民進黨不負責任，國民黨更不負責任
，還出現更扯的提案，因此苦苓認為若不願見到一黨獨大，又不想支持國民黨，不如把政
黨票投給其他小黨。

苦苓在臉書表示，《反滲透法》原名《中共代理人法》，民進黨從去年5月就提出，但是
國民黨不分青紅皂白、一味杯葛到底，9月17日霸佔主席台， 9月27日所有版本全都阻擋
，10月30日拒絕所有協商， 12月10日仍然拒絕協商，直到全民對此法形成共識，箭在弦
上、不得不發時，國民黨立委才勉強出面協商。

協商時，苦苓指出國民黨「除了第一條跟第12條無關緊要的部分之外，其他全部要求『保
留』」，也就是反對到底，但藍營未說清楚反對原因，或提出具體可行建議；當法案二讀
時也不提出異議；最後三讀時甚至根本不參加表決，還要求釋憲。

苦苓說更扯的是，國民黨為了對抗反滲透法，還提出過「反併吞中華民國法」，其中有一
條「公務員發表言論，足使他人誤認國號變更者者，處五年以下有期徒刑」，他形容這就
像一個女生打扮得很中性，被民眾「誤認」她是男生，結果民眾沒事，她反而要被處罰。

這讓苦苓忍不住感到好笑，認為這種鬼邏輯應該才是真正的箝制言論自由、恢復戒嚴，「
國民黨的心態昭然若揭，有這樣的反對黨不如沒有，我們有共產黨這一個敵人就夠了，不
需要再多一個山寨版的共產黨在台灣。」

這次反滲透法過關，苦苓認為這就是政黨惡鬥的結果，「民進黨不負責任，沒有在法條的
修正上讓人民更加安心；國民黨更不負責任，根本不參加表決卻要求釋憲。」

因此苦苓喊話網友，當惡鬥的政黨各自謀求政治利益，受傷害的是全體台灣人民，所以千
萬不能讓一黨獨大，他認為今年的政黨票不妨投給其他小黨，給其他小黨一個機會。（謝
宛真報導）

5.完整新聞連結 (或短網址):

 https://www.setn.com/News.aspx?NewsID=664502

6.備註:

是說... 苦苓大師你把反滲透法的過關歸咎於政黨惡鬥，
不怕被扣上「中共同路人」帽子嗎？

苦苓：
今年的政黨票，藍營請投親民黨，綠營請投時代力量，
至於完全沒有中心思想的民眾黨，就把它掃進歷史的灰燼裡吧！

藍營：乾
綠營：乾
民眾黨：...



說是寂寞的秋的抑鬱~

    說是遙遠的海的懷念~


",Thu Jan  2 13:27:48 2020,"
[新聞] 嘆反滲透法過關是「政黨惡鬥結果」　苦苓
"
https://www.ptt.cc/bbs/Gossiping/M.1577942928.A.341.html,19,"
事情是這樣的，小弟我有朋友努力的在外地打拼，為了回家投下珍貴的一票而努力跟車票戰
鬥
我想說為什麼好像都沒聽過有類似遠端投票這種方式呢？
信用卡或是金融卡這種機制感覺都還算健全，為什麼沒辦法推行類似的方式呢？
有掛嗎？


Sent from my https://i.imgur.com/EAjpTDh.gif https://i.imgur.com/1XRbyuu.gif

○ PiTT // PHJCI


",Thu Jan  2 13:28:46 2020,"
[問卦] 選舉有人提過遠端投票嗎？
"
https://www.ptt.cc/bbs/Gossiping/M.1577942937.A.B84.html,,"
各位午安安

事情4這樣的

我有個朋友很能睡~

每次一睡可能就要4年

剛好每次起床的時間都會碰上奧運年

可是如果不小心太早起又很愛森77

太晚起也會7PUPU

今年又到了奧運年了

請問我該什麼時候叫醒他比較好?

有卦


",Thu Jan  2 13:28:53 2020,"
[問卦] 什麼時候要叫朋友起床?
"
https://www.ptt.cc/bbs/Gossiping/M.1577942961.A.F6B.html,爆,"

1.媒體來源:
自由

2.記者署名
※ 外電至少要有來源或編輯 如:法新社
〔記者王定傳／新北報導〕

3.完整新聞標題:
罵女直播主「百人斬」 統神哥哥「國動」判拘30日

4.完整新聞內文:
〔記者王定傳／新北報導〕遊戲實況直播主亞洲統神的哥哥、暱稱「國動」的張葦航與另
一名蘇姓實況主，在直播中辱罵女直播主瑀熙是「百人斬」、「臭鮑魚」等語被告，新北
地院審理後，依公然侮辱罪，判處張葦航拘役30日、蘇男拘役10日，可上訴。

檢警調查，去年7月8日瑀熙在YOUTUBE發表「千萬不要穿這樣跟女生約會！NG男生穿著大
解析」的影片，由於她批評男性穿海灘褲，引起張、蘇2人不滿。

同年7月18日，張葦航因此在直播平台上辱罵瑀熙是「垃圾囡仔」、「百人斬」，甚至說
「海灘褲裡塞100萬，讓妳跪著舔啦」等語；蘇男則附和說：「我給她20萬搞不好還可以
被她哈一下」，並辱罵瑀熙是「臭鮑魚」。

瑀熙氣憤提告，蘇男認罪，張葦航則辯稱他是海灘褲愛好者，才會對瑀熙的影片表達不滿
，不是針對瑀熙個人，且對方是公眾人物，她的影片應可受公評。

不過，合議庭認為，張男不是聚焦於影片相關議題進行評論，而是針對瑀熙的性別進行難
堪的辱罵，甚至作出與性行為有關的粗鄙辱罵，判定有罪。

5.完整新聞連結 (或短網址):
https://news.ltn.com.tw/news/society/breakingnews/3027657

6.備註:
國動 龜狗88888888


",Thu Jan  2 13:29:18 2020,"
[新聞]罵女直播主百人斬 統神哥「國動」判拘30日
"
