https://www.ptt.cc/bbs/HatePolitics/M.1577954171.A.FD7.html,2,"

這時候在開戰的基本上都是中共派來的
大家不用理他們就好
剛剛也有人PO出中共一些社團祭出獎勵在這時候來分化我們台灣人
所以大家就別理他們了越理他們他們就越高興


",Thu Jan  2 16:36:09 2020,"
[黑特] 大家不要回覆共匪文
"
https://www.ptt.cc/bbs/HatePolitics/M.1577954173.A.7B0.html,X1,"
真的笑死,

都還沒開戰,

就已經兵不血刃的幹掉好幾個總大將,

妳三軍統帥到底怎麼當的?

最好笑的是,

妳嗆共舔美,跟美國跪求淘汰二手貨,

然後自己幹掉自己總大將,

老共從頭到尾到沒參與,

我看此時此刻解放軍應該笑掉大牙了吧?

就憑這些小丑還敢整天嗆中買票???

沒實力就不要跟人大小聲啦!

如果今天不砍年金,或不用舔美,

會有那麼多悲劇,

那麼多家庭破碎嗎?

9天後的三角型要怎麼調整,

政黑版友跟良心發現的小菸請重新思考。



",Thu Jan  2 16:36:11 2020,"
[討論] 今天是統一進程的一大步,應該賀喜慶祝!
"
https://www.ptt.cc/bbs/HatePolitics/M.1577954217.A.65C.html,,"
今天下午韓國瑜的孵蛋直播

平安和寶貝兩顆蛋陸續孵出小雞了

而近幾年動畫小說常常流行投胎轉生穿越異世界的作品

假設你各位投胎當韓國瑜孵出來的小雞的話

破殼後第一件事情該做什麼呢？


",Thu Jan  2 16:36:55 2020,"
[討論] 投胎當韓國瑜的小雞該做什麼
"
https://www.ptt.cc/bbs/HatePolitics/M.1577954253.A.2E4.html,5,"
: 時間: Thu Jan  2 16:14:22 2020
有啊你仔細看他們的行為

其實就跟韓粉差不多啦

只是韓粉挺韓罵民進黨

側翼覺青挺菸罵“所有非民進黨的“

邏輯？理性？哪有這些東西

講DPP政策落實程度，就說不然你要投國民黨？

講弊案跟護航財團，就柯糞吃屎、反觀KMT

講法案不過，就說你加蔥你不懂議事規則你中共同路人你五毛

拿證據打臉之後就崩潰說上面三句重複跳針

光看八卦跟政黑也知道，整天在推文崩潰的綠畜智障覺青都是這幾句


中天假新聞，自由最可靠，旺旺中共狗，喬柯最對味

跟這種智障雙標仔如果你還想當朋友，就別跟他講政治

不然他只會崩潰給你看然後上ig fb找覺青好朋友討拍



「政治的腐敗並不是指政治家收取賄賂之事，那是個人的腐敗而已。

  政治家收取賄賂，卻沒有人能加以批判，這才是政治腐敗。」

                                                        - 楊威利


",Thu Jan  2 16:37:31 2020,"
Re: [討論] 大家有側翼覺青朋友嗎
"
https://www.ptt.cc/bbs/HatePolitics/M.1577954288.A.A85.html,2,"
黑鷹失事／韓國瑜、張善政取消今明公開行程


https://www.chinatimes.com/realtimenews/20200102003162-260407?chdtv

中時 趙婉淳 、黃福其


黑鷹直升機今早經傳失事消息，機上共13人中8人罹難，參謀總長沈一鳴殉職。對此，韓
國瑜競辦發聲明表達深切哀悼，呼籲在事件原因尚未釐清前，請各界勿多加臆測，靜候軍
方調查，同時國民黨總統候選人韓國瑜與副總統候選人張善政均取消今明兩天公開行程。

韓辦聲明中指出，同為軍人出身，此次意外我國痛失8名優秀的國軍弟兄，韓市長對此感
到萬分不捨，也在此向英勇的參謀總長及不幸殉職的弟兄致上最高敬意。

聲明也呼籲，在事件原因尚未釐清前，請各界勿多加臆測，靜候軍方調查。同時期盼國人
在此重大事件發生之時，能夠團結一心，給予國軍弟兄最大支持。未來也要思考，如何確
保意外不再發生，也希望所有民眾一同為國軍祈福。

同時國民黨總統候選人韓國瑜取消今天的錄影專訪及明天公開行程，副總統候選人張善政
也取消下午輔選造勢行程，希望讓社會資源與政府團隊能全力投入救援工作與釐清事故原
因。


",Thu Jan  2 16:38:00 2020,"
[新聞] 黑鷹失事／韓國瑜、張善政取消今明公開行
"
https://www.ptt.cc/bbs/HatePolitics/M.1577954604.A.608.html,19,"
是不是有一些智障看不懂『政治黑特』四個字什麼意思啊？

我來政黑板幹政治，結果有些智障在那邊

「原來某某粉都這種水準」

「講話好好講不要罵髒話很難？」

「某某粉嗆要打人耶，我幫你宣傳」

「整天罵髒話有家教嗎？」

幹你娘的智障喔？

幹你娘不要看髒話就滾去就可啊，操你媽黑特兩個字看不懂喔？

你媽的小學沒畢業不要上PTT好嗎？

我黑特政治還要看一堆北七連看板主旨都不看就在講蠢話的智障是怎樣

操雞掰


看著吧，你們這些人！
    這個年代的人們已經不再裝聾作啞了，我們有眼睛、有耳朵、有口
        我們會將所看到的、所聽到的、所相信的去告訴每一個人，去改變這個社會。
看著吧，你們這些人！
    當古舊的城牆倒塌，我們會像獅子般將你們從腐臭的地洞中挖出來嚼碎吞下
        作為前進未來的糧食。


",Thu Jan  2 16:43:22 2020,"
[黑特] 我說政黑板
"
https://www.ptt.cc/bbs/HatePolitics/M.1577954668.A.D72.html,1,"
出車買菜跑步升旗早點名
掃地打草刷油漆
吃午餐午休
修車晚點名跑步打籃球
吃晚餐唱軍歌教室寫002表

妥善率多少？
超過100%！


",Thu Jan  2 16:44:26 2020,"
Re: [討論] 2018新聞  黑鷹失聯　美方報告早點出台灣
"
https://www.ptt.cc/bbs/HatePolitics/M.1577954718.A.BBB.html,7,"
自1月1日零時起不得報導、散佈、評論或引述任何有關選舉的民調資料。

那可以在line跟朋友們討論哪一位候選人可能贏或輸多少票嗎？


",Thu Jan  2 16:45:16 2020,"
[討論] 中選會規定
"
https://www.ptt.cc/bbs/HatePolitics/M.1577954853.A.5B7.html,,"
可以替台灣保家衛國的沈一鳴上將走了…

全台都哀悼  痛失英才

幸好台灣還有吳斯懷將軍

可以繼續承擔起重任……



",Thu Jan  2 16:47:31 2020,"
[討論] 沈一鳴上將走了…幸好台灣還有吳斯懷
"
https://www.ptt.cc/bbs/HatePolitics/M.1577954912.A.599.html,7,"
1.新聞網址︰
※超過一行請縮址※
https://reurl.cc/EKlbx1
2.新聞來源︰
愛傳媒

3.新聞內容︰
※請完整轉載原文 請勿修改內文與編排※
【特約記者林可妮報導】2020年立法委員選舉，不分區立委的部分這次特別受到重視，小
黨紛紛推出的比兩大黨更優秀的專家要爭取政黨票，其中列名民眾黨不分區立委安全名單
的十大傑出青年楊博宇就坦承，他過去對政治沒興趣，後來卻被柯文哲與蔡壁如感動，所
以才加入。
經營社會企業有成、協助弱勢就業，因此成為好人好事代表，2016年還被美國總統歐
巴馬接見的楊博宇說，他跟柯文哲見面的前一天，小孩摔傷髖關節，隔天抱著小孩去會面
，沒想到還沒正式介紹，柯文哲一看到小孩行動不便，立刻就湧現醫師魂，主動幫小孩檢
查，初步判斷不嚴重，但還是提供醫療就診的建議（照片取自柯文哲臉書，非當天照片）
。
楊博宇說，他當下非常感動，後來在加入民眾黨的過程中，他也發現過去外界對柯文
哲陣營的很多扭曲都不正確，例如蔡壁如，給外界的形象好像很專制跋扈，但其實是一位
很親切的媽媽，而且每次外出拜票，都很細心請聽民眾的心聲，因此往往走在隊伍最後面
。
News98 電台主持人賴祥蔚教授在選前一系列訪問新政黨與小黨的不分區立委提名人
，每集安排一到兩位。11月30日上午訪問民眾黨楊博宇等候選人，暢談他對青年政策的看
法以及進入立法院之後想推動的法案。出生於台東的楊博宇，對礦業法居然無法修法最感
慨，他也分享了兩大黨收財團捐款動輒上千萬的資訊。




4.附註、心得、想法︰

愛傳媒太神啦


",Thu Jan  2 16:48:30 2020,"
[新聞] 柯文哲這樣對小孩！十大傑出青年震驚了！
"
